Id,Price
16140,111250.77434813482
14356,418840.2582336969
8466,178249.22882830992
15652,141192.5753359455
3285,124580.92974424348
3198,168981.44476738496
14088,459702.50763191364
2268,129168.83462426426
15472,190000.51516837388
1203,195616.4629375659
7157,356393.22926875186
6886,185318.44056256837
5083,247241.55451013613
7467,113499.56313506159
14068,205696.0206073038
2080,176309.43189636533
10865,171267.1301938081
13516,185689.42390357805
14150,214536.57747067814
7609,105699.01829966895
2144,381440.210690016
10357,196972.80134415824
2396,246217.70634472466
1526,401508.4347197234
10890,240665.0774218649
8638,438147.8155793096
6050,257461.4761529772
7639,107604.47104794085
10544,192990.29856780067
9577,199928.98309443097
13195,214886.52201192477
3484,230089.44985807795
16668,459094.4902122516
7171,177613.2362485682
8547,225704.23089831416
12735,216069.33033377115
9093,194215.78977792096
15323,223148.46579132692
14897,133818.90300318605
5135,136138.14168776077
5327,188378.67059303843
13133,252058.8456937258
1676,276862.4331244566
16296,273688.574357449
1095,140503.11245584174
12528,164888.0400653867
7348,278098.0305458641
11663,171700.11578661087
1803,206074.90851684444
1510,215904.3205897758
16045,212869.7404777993
2900,143642.36136798759
3236,164591.1003819633
1318,210742.86678360082
14948,223018.07848904174
7840,283615.4296621421
15325,181171.71851352215
8700,160170.67162028758
15706,196906.18981030182
14449,156209.63122141178
16117,176968.49167130693
4529,204436.81057061398
11199,197178.09619720842
4052,323386.3956942176
821,220368.0682020618
68,233976.9087648414
554,116300.85956313419
452,205626.82990212116
11394,296195.4717433605
11393,166902.17495602448
9535,178805.8470236455
4024,185471.49943752165
10069,205503.5027129819
12007,158013.63985205625
12368,381514.97729767975
1259,352782.42783677916
1124,353688.9415469036
3707,192770.26024129998
8767,167927.50976747123
1919,162072.86238440018
16741,160037.37569555888
6664,277708.0531786654
5688,394198.867379696
7799,158985.11994497455
14843,298803.29382003075
7532,126395.99166195805
8133,168596.93275159638
6264,320298.9903171571
4125,169490.76483725768
2410,166477.76767045425
13607,205672.6230601731
1716,263633.8862379229
1370,117495.7880063105
2273,402834.4340934318
15298,326965.7172082405
4284,255067.24433228106
12303,141475.89452814366
7808,138289.54544313787
2203,148892.11074817856
7237,119364.31290317833
15864,148635.97833239764
2844,172042.35062230963
5729,163733.56254904816
11812,354784.45360254054
1779,144598.618162034
6442,129980.46027478363
6160,205797.0644963712
8266,202145.12591240232
9903,152528.81730541214
2867,141130.6421480741
6998,180893.9074532552
13932,179393.48386954752
12587,165069.06918946264
3611,227289.99334230402
2646,272124.0226782364
1890,165224.01072813667
860,258568.07628877106
14187,186785.53375574996
12569,304979.5343435004
1276,91890.15550516831
12025,212155.78194805622
4890,310826.0322966689
14410,291896.9924576657
10352,264365.76776664215
11407,187577.14141562325
10384,174625.64920763866
7622,297016.64718482475
12578,155663.4023635047
15820,167222.87639579165
563,191112.18315764016
15226,168543.85337436627
6396,211863.88397996195
6247,142692.91552199007
3339,154293.95256815144
10975,293584.8452617443
7475,100454.94759977057
11129,192969.9687946241
3051,240953.02262996323
10232,246773.86150097704
14106,189218.66543171703
5502,220669.28840152637
4558,71895.8234559537
4181,141987.15902349286
8426,124831.34351199947
6611,145371.79271064734
14641,135887.5059332635
15539,272577.53878515825
13119,120920.16754754625
11716,154985.89497847724
7316,248046.9142806228
7791,112149.2930815605
13034,281239.1586084207
1068,248644.5578565887
4060,174356.19949425853
10172,217393.14318141568
2591,201327.9103552522
12494,346107.4527325101
7828,283497.03750555345
15284,176304.37804577762
7947,171760.33672038297
16335,222683.29900393184
10234,341142.5012785857
2797,260833.13220263473
5341,244312.94944887265
3059,266124.0838426949
1559,67474.48712249205
15320,260598.6585240905
10284,363080.7229707898
4134,217479.58493454635
4481,240104.17356564768
7222,192660.60306600004
4062,214307.45145939454
2192,226980.30785021945
9637,177427.2355162006
16236,179098.66991455073
4272,168776.62547716222
9406,286564.21303907456
14309,237495.65226608372
1946,288943.08855664707
16235,237350.48458824639
7146,166943.99502420024
16784,226726.57591929304
349,318395.4413526332
6251,166550.74744040947
5128,390486.0410991639
11718,185189.36665802356
16721,87172.74492076467
12517,152335.88803673384
15961,182987.37277418963
9428,156261.38686866377
14541,151860.56951718964
10168,108037.00575135466
11270,161432.12435484258
13210,207555.20687550795
11518,165270.26640629518
12612,202935.58692994234
16352,111266.53826677601
9935,140251.1418429379
15521,252313.64733020274
11482,200304.265616828
11443,172710.02231074387
9459,232570.85552109056
9218,184767.75199104787
854,152335.5686803077
5619,132646.09064165517
9208,171857.71457104024
4391,130312.2321838936
15207,166936.28828061928
7183,187254.5112886606
16442,220366.12788829516
7936,83916.76428482289
10606,381668.02669314377
4979,156243.12665567012
4854,283348.6002934777
16476,119441.08474824097
10516,153213.50637437942
16261,284835.2184906657
90,412680.2053953963
5433,182812.6254173419
14338,135981.41215804208
13487,200540.74329820395
8211,488226.42892903904
170,158908.07412174006
14051,98003.5891678767
10686,204313.7680242623
7595,302566.35340216086
6777,407357.8156900692
14661,186399.74779290927
13991,298537.516031853
16795,181116.03276654266
2740,146306.9763217306
7368,306136.93350663653
2413,250931.99881821687
1852,458147.602712801
15200,435102.79078525165
8467,324135.038909151
16379,282653.1661223825
3375,180651.37655998438
5945,474392.32543148147
2641,180113.42681852187
2837,310742.47645486647
3498,212343.80778848904
10876,155400.53708488317
1285,207391.52928813428
9285,236949.19899365096
4015,329263.20781485847
2526,185862.65460852763
7814,210872.98424050707
7117,260628.65232301506
12359,126465.00129221746
3303,251892.53714399564
13874,169553.44185916
5484,186863.54858004523
15067,162325.73730371086
12639,228213.23206658292
3388,227237.96553080514
4256,199517.36203103486
15738,205799.2956896233
14049,198036.94781299884
15780,192120.25968863402
9564,173962.61307479965
11910,216778.21541970197
11315,210509.92383119997
1733,168994.04952774587
3910,333018.2423566333
7552,496032.55453136325
254,191316.78413587733
5222,219802.33428543058
8314,241552.17675650914
16743,134340.9738157403
10335,112569.1107246667
8226,268735.2600504025
12254,196087.62648307186
13152,211273.00265932863
15020,201866.34053968376
16349,228169.92097197656
11924,152858.7882222608
12543,186161.31766196876
14114,221010.10505396343
12318,257240.1855383087
15383,185250.71109214812
6679,195322.67098634486
635,178791.21085167653
15993,240589.1399372772
11375,197048.2875703645
11216,177422.12117658916
15401,216883.03081430358
11301,158442.87828564103
13804,264775.904647621
10839,182950.2844886029
1588,329388.6509373396
3596,196415.21266082046
5816,177165.65095657387
8099,147561.50552832364
6551,203453.4512087836
14075,499707.7141356192
13431,218225.43883641466
9481,317511.1681226572
5295,143074.68715313074
15859,342440.8298452172
10634,287250.9684185403
444,222131.49346937187
11686,276640.85053128295
1213,209075.1532039464
13970,130564.90943850623
6849,438405.5529290581
9911,250501.26388210378
5649,176010.0968256472
7184,231090.49792901083
5877,283577.2087762706
1655,385007.4450918373
15301,210167.9969134105
12389,259968.2682120611
5241,261627.54648253135
7048,168062.54675041643
10574,134036.37498253727
8593,157201.05178025813
4752,175492.9538249158
14663,184921.9991596203
10994,198990.59474637604
87,73072.78216513009
5132,119716.42540952443
6372,430884.69964476
7411,256203.3840009224
3319,237261.57280353084
9355,134078.34276198255
5139,259146.81745044902
56,307845.2375901352
3249,158322.86160032562
5047,82655.19890816828
13238,336172.4934553754
2190,284496.6977586371
15599,177881.56935697902
6542,176936.17929123144
1968,177680.24843976847
5630,210667.5431796093
9157,349416.175867143
789,203055.61399139382
1413,271160.49259694136
12514,203637.9156291448
13459,146745.23561999213
1345,210311.4680720751
4034,204471.9265257743
15169,150492.6007715443
6770,253970.70791547644
3334,191485.5719957239
12998,158625.94043935512
15870,236370.03138540575
1871,177287.99110067316
5770,139527.29492779583
13196,103069.43335011716
7633,194440.56554462772
10699,216364.40470888568
15470,196202.332140362
1903,515265.7891824286
13860,214866.74441081387
7649,299263.3370716101
11043,206831.13082644454
2922,242291.6765941267
7538,303129.0408748723
9477,120987.686182655
117,508285.3248909244
1457,252526.91645249835
7082,169837.0342574068
3053,263800.7687303333
12522,107951.26780208349
5744,369660.81913246936
13566,393537.2310873098
1464,136094.44398660457
3852,114729.80305170722
9557,233818.40728316366
14719,382399.7328915471
13978,137013.63651555163
3286,150395.23187071097
13019,318664.9210452262
1421,142920.22962454322
13502,179314.65594579547
14811,132401.40001946193
9297,305357.9743099723
7749,511792.39967190986
16555,142133.97869853087
14576,178170.46465368784
12766,159032.14264811313
4679,186454.1012695916
10033,196407.9344445647
11231,229668.33684179786
15112,159566.2949209091
10617,178017.0776108096
2175,172997.6288083548
16502,466080.9074035331
10106,191116.70079029154
12561,159154.8854595225
15907,311918.81565805763
8069,120004.96732718046
8316,131163.85322778395
12343,246969.23430337306
12092,143088.17843501226
1527,169818.07173301015
10010,204889.56317538142
655,110858.54065576442
10549,141032.55711169157
3248,109745.77258798169
13499,342451.84630550916
14959,211139.89349073454
6070,157801.45359853606
11360,218277.7232421579
12102,201986.0600065242
11870,301928.68683690304
3713,125599.86725525146
3230,151836.9670458844
7742,227330.92491474532
15092,338195.95729195786
8728,275927.59305441944
3386,139609.26619531092
9409,150514.8944605029
16545,247303.82436642528
3127,164093.04563122426
11344,165757.26657351886
2112,228003.18503228173
7310,198427.27616969534
6313,232314.9328185619
3681,414935.6593045138
5114,327395.25124543044
270,153796.5149047072
14350,175649.40857084998
12223,346622.7664575511
1066,179532.53734586484
16116,335792.95363547606
11410,486216.3999369076
4088,162991.50278404925
5956,180052.3571970617
14669,167985.85019691152
13871,137924.31921372958
4126,259273.0098776577
12114,208439.5876986216
16607,146403.8045145195
4266,226534.34807044044
13518,181658.90625299222
11856,244840.9455699721
3885,246908.04925032376
8891,148827.24538584126
4964,178124.77002459418
7696,145553.6346340375
6894,134409.56208622365
9766,149833.5927935344
4800,150508.23120565116
2840,187777.87896145877
4743,180358.6573987964
13562,492866.8658828299
8301,193586.14973221574
5405,174855.64477922537
1535,165867.14262672793
9073,129965.87772166538
1698,336451.65293634124
12262,225862.66211199499
6794,180855.74402320664
12701,168554.47274252024
8432,177537.67604198807
13540,131854.51144238393
8629,144386.4138058456
1440,179542.83475767457
8596,213314.5222869394
9575,277330.2138116205
14976,102458.75390303457
3149,213953.65170071687
5157,171893.170199913
10748,183250.09950385333
9719,376096.184905025
6376,180308.18576511304
9733,172347.44045559436
4749,198801.31236884653
4994,372423.6586677196
538,209016.7408171357
5512,121536.5936393083
9778,148944.9252880078
9761,128976.70362840315
3174,403062.323099272
13429,186361.9389053522
10467,72738.10606041267
14129,196072.83122740145
13608,183552.18528553448
11106,137211.1969157617
12048,174352.89425161068
1054,354860.45047038863
3582,238191.43821932207
1566,154473.78781391363
11529,135246.76786374606
11859,136096.02667274483
10582,155496.92627455303
14907,499103.2167975221
14039,168565.5766743784
10489,169661.39583040963
3331,292424.5624008825
10153,249700.78596193503
5271,177701.06271437064
11871,382668.41779965564
776,124257.71499082471
3994,131843.06146781016
9433,66585.05800912835
14275,143089.30525531087
8030,238286.66277103778
8169,271754.229670888
8053,195138.84618746035
4822,238486.48633468075
13197,231133.1740270554
13634,227835.04763295676
8951,186503.24687212548
12176,240813.0897015687
15471,123170.7322972264
14962,131291.4920987171
12512,128836.99341796011
8697,522133.9245084469
7095,215361.39847222774
13639,196621.27540480558
16660,170169.76734494045
5848,147006.02721289548
5386,180506.49700400082
10880,326786.17354830325
3954,183327.18493931578
13426,275068.5375390694
5966,211923.12577749474
16315,299758.048949925
7455,173762.57768983732
11071,232570.603371916
14740,222773.45949726194
16087,186973.00533228408
8931,246409.1633292591
15289,154180.7713034743
16089,225463.86775423316
12128,184068.1525693908
4724,211483.542897611
8585,202352.7319282401
7188,237455.9920584659
5423,154928.61644940503
10488,193064.87143671952
5980,212831.0423289638
8376,233426.07043483117
12397,147862.449691881
16496,221834.26767013984
4891,228993.49022333111
9710,138277.61512275532
6339,169152.49754889176
244,217644.11906273942
5002,236889.61615939636
5358,177329.613535835
7636,149995.5751729898
9361,311484.8872333965
3601,109575.46516216424
15755,156740.3710273874
172,184042.1282695061
3037,338832.20242567157
577,232058.03859802373
3607,183696.78692965684
2515,115581.30453111176
10413,154769.6097131996
10511,218176.36605966196
4637,444812.8807962735
12736,281940.8721640246
9534,248152.21555639617
11641,171376.94759714403
10419,255636.31972820577
15313,129049.69274505087
14915,206298.5130809337
12409,376485.9880935431
9405,130892.56501487091
14066,197732.2533223701
14108,201834.88904086399
11931,234153.16992089417
11464,304316.78065783245
926,147400.49506537008
11190,219435.66342106584
10260,178390.96669898473
12712,198986.17206057746
1234,208878.87114283364
11608,99754.85302762921
3776,251919.32778231226
4881,195679.65847027279
10266,212699.22030358244
3262,244211.70850352614
3576,353024.6486680021
16604,468327.98936221696
8041,131897.94394308026
10691,243235.79043687307
8357,190846.78096790615
11661,146787.27002085865
4453,241116.42015696966
15936,220629.84489053153
8463,236946.7001431769
15770,203745.33441879877
466,163111.12956766726
14965,89709.99144071095
11227,166554.3889454474
9894,261396.6973628078
11746,200220.2841605697
4118,152726.46276842666
756,350710.21913726086
15589,184833.7473141373
109,347482.63260755147
5778,175000.64384903922
1731,85197.54362978574
3450,155490.877021759
2961,201148.96851528645
222,175530.51627109174
11454,292322.9804525175
7339,188400.2365403145
12096,101637.66795223088
14074,198029.5236425271
4058,506841.0324204848
6603,248449.76325333846
3289,124894.28592512372
16681,257815.5904733853
8200,303130.8194628315
3343,393591.93664915045
7802,173916.1819837273
2082,361730.38374939293
217,280963.18779486953
1720,176134.78694695616
7224,224509.89135538324
6176,140366.45362074417
12571,248577.0461343145
16666,300779.3145725897
8908,198662.7171689712
6914,178345.81950011148
5428,178100.02624448738
381,179529.45184914768
3991,171332.52609506197
16365,233088.7684822202
1046,206528.4041902145
391,148353.83657466073
9212,353784.844602002
3022,194305.34337819868
9961,110868.04422727274
6764,253948.9124090387
7720,177673.19234553396
4809,229171.7568827297
8877,312799.9668035844
7817,184090.80636487127
10614,113759.03646944501
5553,281472.7654632481
16488,127201.57460920242
11002,153591.08093004738
13592,326978.621535502
15050,241699.84079638854
13553,281943.80006062594
9041,200572.64297826405
5461,421764.87668409216
16274,449496.03649279015
2138,118918.47452560913
6245,166029.0834823171
8245,162725.02555271517
6491,217540.978655457
13218,198514.62145386054
13101,100827.2898968975
10462,145287.44273813438
4079,178973.20424395928
1506,493365.33971851034
14107,130501.15477814311
12215,272763.45542203734
11576,349442.463125073
10567,229972.715784678
12713,213655.2916606001
1468,429865.024731178
2549,226782.98457669036
4172,232339.1325257978
12380,251624.07596978257
3513,104280.93058951356
8165,298652.83280689147
1127,218780.28822375624
14601,369218.6150441663
15526,324117.29661992175
986,304328.4219241442
14968,213302.3676974212
9348,215644.92968876509
6317,263470.6701244173
7497,89384.7137250017
5079,341797.38774067827
528,174778.48552756835
10964,160561.45562099255
5812,322212.1920723631
11022,177829.14778702662
16251,136849.77512943264
5863,116838.34402881512
8664,217077.60512080367
5396,202757.38289014852
6917,257437.8697753977
12776,126025.42671069384
473,264514.1384678625
13333,204832.21195008713
13023,185376.9949738446
7357,210483.41577848443
10955,399191.0886148719
11914,330072.25102200056
12535,162296.96214704544
11205,183938.6786660233
13209,189187.72861071565
16119,333534.6905584079
2174,231254.209062701
4834,211374.46614119833
10151,179506.5336907252
5584,204301.6582999747
6672,212983.13327506848
12858,258929.65148876962
5106,157770.64288468903
8884,184506.3206562166
13766,152025.92731033833
12556,122418.43074345528
12910,213686.37223572735
6258,126762.48932858683
7100,229600.55220927362
1793,188937.22053912046
3335,181655.55620216473
12835,194594.51109606936
10591,160266.28687157633
15707,217470.20947290302
16389,158037.86455891735
7440,344859.519855548
6293,180289.31107312653
3937,206277.85843722094
16527,206976.4257368355
5102,250021.7927348857
10734,345640.3901846489
7986,158618.4286556052
6495,99236.55364528034
9571,221473.64353261638
5131,206309.32682121638
10761,371853.1728654614
143,401371.1187534551
13829,176042.40461493057
13662,238896.16964614444
1771,151676.41955206997
5448,199604.36680850794
8594,160756.36481346886
12038,270329.09807676333
16471,180124.1543077132
16764,144449.3018143332
1282,166037.98313899996
15101,253814.41146828927
9473,136948.16316990484
2324,367813.65494363813
14448,228494.6867070939
6000,69899.65285004234
2077,144328.19501966127
12960,239754.08042143524
15837,208665.23746646766
8805,222368.3472930055
9987,236536.50695844472
1580,274114.93910588766
11089,127271.65006454728
10926,213110.76135374737
12773,402689.0760735137
6490,283409.55924937595
10858,125139.11224010852
2831,128268.34888182487
16326,150504.63830232286
371,203804.5977677105
8852,188534.82601573362
6713,267764.8030345139
4230,179907.6260615092
3639,218590.59956498595
3642,195445.10403408285
5149,214273.15765684488
2861,189970.92966455658
13300,83323.97625604032
2807,451583.0017795283
5919,101597.59736841383
12716,487640.1140835447
4271,239212.87423964686
16055,230319.46667596488
3747,227343.82285899812
5857,272812.2985498706
6884,332781.04303669115
16027,309290.46872964053
3512,303716.7823621531
5181,180680.75901624255
16732,270343.601995611
1908,180358.61797566828
12082,172747.0305925038
7286,140182.9800190475
8216,136141.16525111458
6929,324646.542927224
3950,326144.2026725411
12479,180762.69852664124
877,124495.11670258251
1366,193630.1842020621
384,132621.3635159959
5767,214189.43489879172
6910,156657.15234781324
187,204100.56127828773
10164,264284.3640329975
8603,250635.33854899553
15834,221262.37347968193
3078,142248.9294880758
3479,253912.09094269187
6671,225877.88672505543
6078,178825.55662759166
16271,131281.02393069322
16191,166747.9069556899
11544,192857.25359917522
7781,194513.9272092425
14918,344674.2678556753
6238,201231.21323831234
12989,190777.98238312572
11907,173120.02668353228
9696,150411.5182162087
14084,332589.4900464794
3895,158703.9203474595
4367,180924.39770030844
8453,64368.94610351026
7638,336774.1292537567
8373,246915.06239036098
4674,188541.4713943332
15787,148440.95478289825
5903,283627.02601194667
13679,194705.40651188223
9018,420597.77558771195
15823,240848.9690014382
13289,151833.80152775685
9896,182791.94514277257
14436,192750.52564100304
5547,254036.7672469814
4048,423684.126926746
16579,213239.85590140385
8550,220565.5261537315
9385,274177.33077389695
5242,160200.84370500915
31,201802.9259717008
6144,253318.2401351615
3990,189607.4341179742
2523,88254.28744312981
12608,267964.1484114492
7234,175783.44147923286
15264,209363.88108566776
9623,180892.68422413833
3161,339186.10280691
7425,103966.62342344223
13021,275078.54284547275
4044,151595.04667502307
15411,238886.95810269614
979,292005.4608392598
5514,238125.72813697287
4817,167344.9465077668
2115,192635.24761809723
10571,256320.4433550439
8992,239853.7170323626
15546,173478.74590085438
11359,139695.38733952196
11972,178301.87183475765
12838,163213.78946579795
5948,125500.2083594193
422,298052.7851205275
4855,139202.11468043723
16197,113735.99226456574
8926,417345.2930243978
5703,186926.95609632044
8848,215588.5944541895
7039,305546.9800848427
3806,163197.6178341589
15154,236642.21293070298
13132,180631.1770842908
7438,196409.50381316405
4398,213883.44268905386
2440,188710.056656088
3751,131796.8648850753
1476,185082.93693122652
2264,279916.9691209151
16444,168109.3460110479
10704,175656.3566391037
4033,149677.28317932753
4508,116406.36977275454
16290,249323.98064649582
10387,214164.16014999055
5457,153461.0874413767
4910,296460.86115718674
7451,188207.71911186868
10732,164619.24424272368
8015,150627.924483345
6148,185520.35746199216
5892,249206.38981815238
7825,222632.25898249514
6851,225458.48934274472
6633,193152.53365504413
2139,276503.37428106257
10213,265001.7857473033
2830,200167.49443079613
13907,137310.45011137825
15897,364618.5746009369
8311,174439.09605052072
14230,198469.59331771667
3878,201069.4331071898
13732,160278.48668609984
12110,183205.9392120188
10675,435009.59927645983
12946,119027.77046476363
16754,204387.43777478562
4394,266672.17066275945
16728,175750.1697770707
14378,326354.5460600272
9949,175093.54037638026
994,175546.89816551234
13258,141786.05300817796
5883,333868.09973929485
6933,350210.51213238016
13193,223525.5615920338
13286,162234.5909104882
13407,413356.31781913067
7512,116730.60361896896
7221,190449.12487547685
14428,150154.18426580436
1740,194326.56429846745
3,151925.94726971435
12952,188201.2241644886
11537,128637.48876881086
2558,138674.9789077406
14081,235412.7277281753
3517,232758.50969231053
7149,217109.91854716022
15777,116785.38810723097
8995,231319.15257651664
826,412768.02394034236
509,277593.6353742839
14875,346784.839444516
6591,156313.90759841204
11283,108468.83555766907
9897,253333.58720955567
14902,190005.05396603403
14291,192820.06176295492
3162,223690.8906548696
4206,182683.01869452107
11580,191816.30973928518
2007,234595.08346294434
14939,366404.0316526338
13572,287380.7533855005
10720,169418.36117820616
